selectionsort,0.0,10
selectionsort,0.0,10
selectionsort,0.0,10
selectionsort,0.002001047134399414,100
selectionsort,0.002000570297241211,100
selectionsort,0.0020003318786621094,100
selectionsort,0.17627739906311035,1000
selectionsort,0.17849516868591309,1000
selectionsort,0.1676161289215088,1000
selectionsort,18.005266666412354,10000
selectionsort,17.964704990386963,10000
selectionsort,18.263066291809082,10000
selectionsort,2402.738702058792,100000
selectionsort,0.0,25
selectionsort,0.0,25
selectionsort,0.0,25
selectionsort,0.009047508239746094,250
selectionsort,0.01100301742553711,250
selectionsort,0.011001825332641602,250
selectionsort,1.118922233581543,2500
selectionsort,1.1212098598480225,2500
selectionsort,1.0779533386230469,2500
selectionsort,122.76150679588318,25000
selectionsort,126.62130427360535,25000
selectionsort,122.0320816040039,25000
selectionsort,0.0,50
selectionsort,0.0,50
selectionsort,0.0,50
selectionsort,0.044664621353149414,500
selectionsort,0.04801058769226074,500
selectionsort,0.05306100845336914,500
selectionsort,4.460641384124756,5000
selectionsort,4.451719522476196,5000
selectionsort,4.537277936935425,5000
selectionsort,585.79057097435,50000
selectionsort,583.6499779224396,50000
selectionsort,590.2185616493225,50000
selectionsort,0.0010004043579101562,75
selectionsort,0.0010001659393310547,75
selectionsort,0.0010001659393310547,75
selectionsort,0.10467076301574707,750
selectionsort,0.10502433776855469,750
selectionsort,0.09165620803833008,750
selectionsort,10.095465421676636,7500
selectionsort,9.951395511627197,7500
selectionsort,10.031480312347412,7500
selectionsort,1336.9506483078003,75000
selectionsort,1358.6941657066345,75000
